Vasak käsi,G00-G99,2
Os (op.2007a.),Z00-Z99,2
Parem reis,L00-L99,2
"Osteoporoosist tingitud fraktuurid Th VI-VIII; XII; küfoskolioos
osteoporoosist tingitud fraktuurid Th VI-VIII; XII; küfoskolioos",M00-M99,2
Muud täpsustatud somatoformsed häired in susp.,F00-F99,2
Subtalaarne artroos vasemal,M00-M99,2
"Bilateraalne, parem>vasak",M00-M99,2
"Sisemised, välimised",I00-I99,2
ESS Mirena,Z00-Z99,2
Kahjustuse tase säärearterite kahjustus,I00-I99,2
Krooniline iridotsükliit OD,H00-H59,2
Sarvkesta degeneratsioon  os,H00-H59,2
Hüsterektoomia koos adneksidega,N00-N99,2
"Silmasisese e intraokulaarse läätse olemasolu, os",Z00-Z99,2
Helicobakter pylori,K00-K93,2
"Laserdatud, õli eemaldatud od",H00-H59,2
Mõlemad puusaliigesed.,Z00-Z99,2
Vasaku hüppeliigese algav artroos,M00-M99,2
- insuliinresistentsus,E00-E90,2
Võrkkestaarteri mööduv sulgus-os,H00-H59,2
- vasak,M00-M99,2
- kaela veres DOPLER ii,G00-G99,2
Episoodid Holter-monitooringul,I00-I99,2
Fa paroksüsmalis,I00-I99,2
Vasaku põlve endoprotees.,Z00-Z99,2
Vasakul põlvel,M00-M99,2
Choroidea oc. sin.,C00-D48,2
Bursitis calcanei dex.,M00-M99,2
"Bilat, postop",H00-H59,2
"Paikmega seotud (fokaalne; partsiaalne) sümptomaatiline epilepsia ja lihtsate osaliste hoogudega epileptilised sündroomid
kasvajast tingitud",G00-G99,2
"Fassettliigestes L4/5>L5/S1 artrootilised muutused, degeneratiivsetest muutustest L4 lülikeha anterolistees ~4-5 mm.",M00-M99,2
Remissioon peale paratüreoidadenoomi eemaldamist 2008 aastal,E00-E90,2
Krooniline südamepuudulikkus MYHA II,I00-I99,2
Dorsalgia e seljavalu. . Hulgipaikmed lülisambas,None,2
"Permanentne, normofrekventne, CHA2DS2-VASc=4, HASBLED=3",I00-I99,2
Op. 2010,N00-N99,2
Thoracic outlet syndrome,I00-I99,2
: 2007,I00-I99,2
Parem III sõrme sirutajakõõluse õmblus.,Z00-Z99,2
. Kahepoolne neurosensoorne kuulmisnõrkus,H60-H95,2
Konduktiivne e juhtivuse ja neurosensoorne kuulmisnõrkus.,H60-H95,2
"Mittereumaatiline trikuspidaal(klapi)puudulikkus, degeneratiivne, raske",I00-I99,2
Ninavaheseina perf.,J00-J99,2
Iastme a-v blokaad,I00-I99,2
Segatüüpi emfüseem,J00-J99,2
Parema jalasääre,Z00-Z99,2
"Od   , algav seniilkatarakt",H00-H59,2
Utr. dx. IIst. obliterans membri - balloondilatats. niudearteris05.,I00-I99,2
Parem põlv,Z00-Z99,2
"L-thyroxin ravil
L-thyroxin ravil",E00-E90,2
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega
IIaste , organkahjustsuII, keskmine  risk",I00-I99,2
"Dx (käsi pleegiline, jalg vähem)",G00-G99,2
. Opereeritud.,I00-I99,2
Rö 02.08. 2013,M00-M99,2
E pahaloomuline kasvaja; Staadium arvel 2A,C00-D48,2
"Paremal
paremal",M00-M99,2
Kahtlus kutse-astmale,J00-J99,2
Haematomata regionis cruris dex.,S00-T98,2
Aurata migreen [tavaline migreen] ?,G00-G99,2
"E healoomuline kasvaja
paremas jämesooles",None,2
Varices cruris sin.,I00-I99,2
"Amplatzer kodade vaheseinal
Amplatzer kodade vaheseinal",Z00-Z99,2
Murru jääknähud,S00-T98,2
Op. 05.2015,M00-M99,2
"20.10.14TAVI,23mm Sapien3",Z00-Z99,2
Vasaku põlveliigese endoprotees 2013 a,M00-M99,2
- 2008,I00-I99,2
"Kaasasündinud, paremal,opereeritud",Q00-Q99,2
ACŠ  - 02.2012,I00-I99,2
- ES ventr .,I00-I99,2
Kahtlus ekstrasüstooliale,R00-R99,2
Ruptura ACL genus sin.,M00-M99,2
Vasakul õlal.,M00-M99,2
"Mitraal(klapi) prolaps, väheväljendunud",I00-I99,2
Korduvad PKI-d,Z00-Z99,2
Bilateralis (D>S),G00-G99,2
- parem > vasak,G00-G99,2
Artephakia ou,Z00-Z99,2
Myopia magna tõttu op.-tud 2x,H00-H59,2
"Angioma senile
angioma senile",C00-D48,2
"Epicondylitis lateralis humeri dex.
Epicondylitis lateralis humeri dex.",M00-M99,2
Hyalohyperplasia primaria persistens OU,Q00-Q99,2
E.POOL 7.01.16.,J00-J99,2
E.POOL 7.01.16.,H60-H95,2
"BMI 39,4",E00-E90,2
Paikmega seotud (fokaalne; partsiaalne) idiopaatiline epilepsia ja lokaliseerunult algavate hoogudega ep,G00-G99,2
Paremas kuulmekäigus.,A00-B99,2
"Ösofagiit gastro-ösofageaalse tagasivooluhaigusega, kahtlus",K00-K93,2
BMI 39,E00-E90,2
Kliiniliselt mitteoluline,I00-I99,2
Rasedusajal tekkiv suhkurtõbi (dieetravi),O00-O99,2
"Od , tehissilma olemasolu",Z00-Z99,2
Kusepõie täpsustamata neuromuskulaarne düsfun,N00-N99,2
"Somaatiliste sümptomitega
somaatiliste sümptomitega",F00-F99,2
"Sekundaarne fibromüalgia
sekundaarne fibromüalgia",None,2
Vasemas kõrvas,H60-H95,2
St post ILE,M00-M99,2
IVF-ICSI biokeemiline rasedus,Z00-Z99,2
Peaajuinfarkt (pea)ajuarterite tromboosi tõttu- 2006,I00-I99,2
"Herpesviirusnakkused [herpes simplex], dissemineerunud herpesviirushaigus",A00-B99,2
"1994 a-s( trauma , subarahn. hemorr.)",G00-G99,2
Nov . 2014,I00-I99,2
. Täpsustamata polüneuropaatia,G00-G99,2
Muud polüneuropaatiad.,G00-G99,2
"Aterosklerootiline kardiovaskulaarhaigus (nii kirjeldatud)
angio-ct- koronaaridest  mõõdukad  stenoosid",I00-I99,2
Paroksüsmaalne kodade virvendus südameoperatsiooni järgselt,I00-I99,2
C7 dex,M00-M99,2
Vasaku keskpöia artroos.,M00-M99,2
Neeru (v.a neeruvaagna) pahaloomuline kasvaja; Staadium arvel 02,C00-D48,2
Peaajuinfarkt (pea)ajuarterite täpsustamata sulguse või stenoosi tõttu-,I00-I99,2
OS -,Z00-Z99,2
"CHA2D2-VASc 3, HASBLED 1, EHRA 2",I00-I99,2
. III staadium,N00-N99,2
Järelkatarakt OD,H00-H59,2
"CHA2DS2-VASc4, HASBLED 2",I00-I99,2
Th8 kompressioonmurd( 01.2015 kukkumine),S00-T98,2
Bilater. ( varasemalt juba  ka op.-tud mõlemal käel),G00-G99,2
Astigmat. myopicus Ou,H00-H59,2
Esmane generaliseerunud (osteo)artroos;generaliseerunud osteoartroos lülisamba ja perifeersete liige,M00-M99,2
Periartritis h/scapul sin tugeva funktsioonihäirega.,M00-M99,2
"Kaela ja õlavöötmes
Kaela ja õlavöötmes",M00-M99,2
.Nephrectomia dex 1992a.,N00-N99,2
Autoimmuunne tür[e]oidiit (sõlmeline),E00-E90,2
"Coxalgia dex
Coxalgia dex",M00-M99,2
"Spondyloarthrosis lumbalis
Spondyloarthrosis lumbalis",M00-M99,2
"Kõhuõõne liiteline haigus, jämesoole düsbakterioos",K00-K93,2
- kõrvaloputus.,Z00-Z99,2
"Basalioma?
Basalioma?",L00-L99,2
L-thyroxinravi 125 mcg päevas,E00-E90,2
/jaan 2014/,Z00-Z99,2
"Kahtlus
kahtlus",K00-K93,2
"CHA2DS2 VASc 1, HAS-BLED 2, paroksüsmidena",I00-I99,2
"CHA2DS2 VASc 4, HAS-BLED 4; paroksüsmaalne",I00-I99,2
Mujal klassifitseerimata kõnehäired.,R00-R99,2
. Hääldamispuue e düsartria ja kõneliigestumatus e anartria,R00-R99,2
Od   .,H00-H59,2
Mitraal(klapi) puudulikkus( kerge),I00-I99,2
- peaaju mikroangiopaatia ( Fazekas I ),I00-I99,2
Status post explantationem aorto-bifemoralis et femoro-poplitealis dex.,Z00-Z99,2
Näol ja seljal,L00-L99,2
Silmasisese e intraokulaarse läätse olemasolu OU,Z00-Z99,2
Tolmune töökeskkond,J00-J99,2
"Algus teadmata, fikseerunud",I00-I99,2
Muud sarvkestaarmid ja –hägusused os,H00-H59,2
Algav seniilkatarakt  od,H00-H59,2
BMI 32,E00-E90,2
Silikoonõli tamponaad vas. silmal,H00-H59,2
"Autoimmuunne tür[e]oidiit
eutüreoos L-Thyroxin-ravi foonil",E00-E90,2
PTKA+STENT  2013.,Z00-Z99,2
Ou .,Z00-Z99,2
Tõbi MT- luudes,C00-D48,2
"L5 20.03 või 20.05. 2013 , -spinaalkanali kitsenemine.",None,2
"Vasakul dist. osas ( mõlemapoolsed stendid 2004 vasakul, 201",I00-I99,2
Liigesevalu - põlveliigesed,M00-M99,2
"KMI 40,0",E00-E90,2
"2004,PTK  2004+ Šunt 2008",I00-I99,2
EKS DDD (10.03.14),Z00-Z99,2
"4 shunti,PTKA 2003",Z00-Z99,2
PR  od,H00-H59,2
Kehakaalu tõus ja suur söögiisu,N00-N99,2
-  os,H00-H59,2
/L4 radikulopaatia vas,M00-M99,2
Kaela piirkonna osteokondroos,M00-M99,2
L5  dex.,M00-M99,2
Palp. inf. oc. sin.,H00-H59,2
Persisteeriv kodade virvendus,I00-I99,2
"- Paremal protees, 2002, vasakul III astme artroos",M00-M99,2
Pärast krüoteraapia protseduuri,L00-L99,2
NSAID kasutamine,K00-K93,2
L5 / S1,M00-M99,2
EKS 2008,I00-I99,2
NYHA III-> II,I00-I99,2
Mitraal(klapi) puudulikkus-kerge,I00-I99,2
Krooniline ülalõuaurkepõletik e maksillaarsinu[s]iit e haimoriit?,J00-J99,2
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega
IIaste, organ kahj. III, kõrge  risk",I00-I99,2
"Medikamentoosne abort , missed ab.",Z00-Z99,2
Mitraal(klapi) puudulikkus-KERGE,I00-I99,2
"Huultel
huultel",L00-L99,2
"Nägu
nägu",L00-L99,2
"Alaägeda  kuluga, retsidiividega kulgev müokardiit",I00-I99,2
"Mediaalse malleooli [keskmise pekse] murd
Fractura apicis malleoli medialis cruris dex",None,2
"Diabetes mellitus typ. II
Diabetes mellitus typ. II",E00-E90,2
Ou   .,Z00-Z99,2
Krooniline südamepuudulikkus NYHA II,I00-I99,2
Angioma senile,C00-D48,2
"Valulik,sagenenud urineerimine",N00-N99,2
- arachnoidalis reg. tempor. dx,G00-G99,2
Pärilik soonkestadüstroofia os,H00-H59,2
Liitunud leukoom e sarvkesta-valgelaik od,H00-H59,2
"Ühe silma pimedus, teise nõrknägevus od-pime",H00-H59,2
. Kardiaalne/ diabeetiline bulla?,L00-L99,2
"Põlveõndla limapaunatsüst [Baker]
Cysta Bakery gen. utr.",M00-M99,2
-  2009a.,I00-I99,2
Ptka+stent 2013,Z00-Z99,2
"2004, mediast. LS",D50-D89,2
Supraventrikulaarne ja ventrikulaarne,I00-I99,2
Parempoolne hemiparees,I00-I99,2
Mõlemad põlved,Z00-Z99,2
"Peaajuinfarkt (pea)ajuarterite täpsustamata sulguse või stenoosi tõttu,ajuinfarkt vasakul keskmise 0",I00-I99,2
Helicobacter pylori positiivne,K00-K93,2
Paremal jalasäärel,A00-B99,2
BMI 35.49,E00-E90,2
Tür[e]otoksikoos [hüpertüreoos]. Tür[e]otoksikoos toksilise hulgisõlmelise struumaga,E00-E90,2
"Arthrosis AC dex
Arthrosis AC dex",M00-M99,2
-KLAPI PROTEES.(2000),I00-I99,2
. Täpsustamata kirurgiline menetlus,V01-Y98,2
"Redelile(-lilt) kukkumine, kodu, muu täpsustamata tegevus",None,2
"Elamisasutus, tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms",V01-Y98,2
"Kool, muu asutus ja avalik administratiivpiirkond, sportlik tegevus",None,2
"Kokkupõrkes muude ja täpsustamata mootorsõidukitega liiklusõnnetuses vigastatud juht, töötamine tasu eest, teenistus",V01-Y98,2
. Muu elundi (osaline; täielik) eemaldamine,V01-Y98,2
Kirurgiline operatsioon või muud kirurgilised menetlused patsiendi ebaloomuliku reaktsiooni või hilisema tüsistuse põhjusena menetluseaegset äpardust mainimata. Muu elundi (osaline; täielik) eemaldamine,V01-Y98,2
"Kaubanduse ja teeninduse piirkond, puhke- ja vaba aja tegevus",V01-Y98,2
". Elamisasutus, sportlik tegevus",None,2
". Elamisasutus, muu töö ja tegevus",None,2
"Muus või täpsustatud kohas tasu eest töötamisel, teenistusel",None,2
Muu elundi (osaline; täielik) eemaldamine patsiendi ebaloomuliku reaktsiooni või hilisema tüsistuse põhjusena menetluseaegset äpardust mainimata,V01-Y98,2
"Liiklusväline õnnetus, muu täpsustatud tegevusega",None,2
"Tänaval või [maan]teel tasu eest töötamisel, teenistusel",None,2
"Liiklusõnnetuses vigastatud sõitja, puhke- ja vaba aja",None,2
"Hoonelt(-st), läbi hoone või ehitise kukkumine kodus puhke- või vabaaja tegevuse juures",None,2
"Sõidukisse sisenemisel ja sealt väljumisel vigastatud isik, sportlik tegevus",None,2
"Trepil(t) või astmetel(t) kukkumine koolis, muus asutuses või avalikus administratiivpiirkonnas tasu eest töötamisel, teenistusel",None,2
"Spordi- ja kehakultuuriväljakud [asutused], muu täpsustamata tegevus",V01-Y98,2
"Redelile(-lilt) kukkumine, muud ja täpsustatud kohad, muu täpsustatud tegevusega",V01-Y98,2
"Redelile(-lilt) kukkumine, kool, muu asutus ja avalik administratiivpiirkond, töötamine tasu eest, teenistus",V01-Y98,2
"Hoonelt(-st), läbi hoone või ehitise kukkumine, kodu, muu täpsustatud tegevusega",None,2
"Kool, muu asutus ja avalik administratiivpiirkond",V01-Y98,2
Liiklusväline õnnetus,None,2
"Liiklus välises õnnetuses vigastatud sõitja, muu täpsustatud tegevusega",None,2
Elamisasutuses muul täpsustatud tegevusel,None,2
"Trepil(t) või astmetel(t) kukkumine, kodu, muu täpsustamata tegevus",None,2
"Tööstus- ja ehituspiirkond, töötamine tasu eest, teenistus",V01-Y98,2
Liiklusvälises kokkupõrkes muude ja täpsustamata mootorsõidukit,None,2
"Muud ja täpsustatud kohad, töötamine tasu eest, teenistus",V01-Y98,2
"Kokkupuude muude ajamiga [mootoriga] tööriistade ja majapidamisseadmetega, kodu, muu täpsustamata tegevus",None,2
Kokkupuude ajamita [mootorita] tööriistaga kodus puhke- või vabaaja tegevuse juures,None,2
Kodus muul täpsustamata tegevusel,None,2
"Spordi- ja kehakultuuriväljakud [asutused], muu täpsustamata tegevus",None,2
"Od , kodu, sportlik tegevus",None,2
"Tööstus- ja ehituspiirkond, töötamine tasu eest, teenist",None,2
"Kodus puhke- või vabaaja tegevuse juures
OD",None,2
"Kokkupuude muude ajamiga [mootoriga] tööriistade ja majapidamisseadmetega, muud ja täpsustatud kohad, muu täpsustatud tegevuseg",None,2
Kaubanduse ja teeninduse piirkond,V01-Y98,2
"Spordi- ja kehakultuuriväljakud [asutused], muu täpsustatud tegevusega",V01-Y98,2
"Kodus puhke- või vabaaja tegevuse juures
oc.dex",None,2
Kodus muul täpsustatud tegevusel,None,2
". Muud ja täpsustatud kohad, puhke- ja vaba aja tegevus",V01-Y98,2
"Tänav ja [maan]tee, tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms",V01-Y98,2
"Liiklusõnnetuses vigastatud sõitja, puhke- ja vaba aja te",None,2
Sõidukisse sisenemisel ja sealt väljumisel vigastatud isik,V01-Y98,2
Kaubanduse või teeninduse piirkonnas puhke- või vabaaja tegevuse juures,None,2
"Trepil(t) või astmetel(t) kukkumine, kool, muu asutus ja avalik administratiivpiirkond, töötamine tasu eest, teenistus",V01-Y98,2
"Kokkupuude ajamita [mootorita] tööriistaga, tööstus- ja ehituspiirkond, töötamine tasu eest, teenistus",None,2
"Täpsustamata paik, sportlik tegevus",None,2
. Spordi- ja kehakultuuriväljakud [asutused],V01-Y98,2
"Kodus tasu eest töötamisel, teenistusel
od",None,2
Täpsustamata paigas puhke- või vabaaja tegevuse juures,None,2
"Trepil(t) või astmetel(t) kukkumine, spordi- ja kehakultuuriväljakud [asutused], sportlik tegevus",None,2
"Hoonelt(-st), läbi hoone või ehitise kukkumine, kodu, muu töö ja tegevus",None,2
.grav inhebd 27+1,O00-O99,1
Eczema microbicum cruris utr.,L00-L99,1
Nina om,M00-M99,1
Grav. in hebd. 12. .,O00-O99,1
"Munasarja, munajuha ja emaka lais",N00-N99,1
Polüpoidne siinusdegeneratsioon vasakul,J00-J99,1
"PT2 Nx Mx, G2",C00-D48,1
Krooniline salpingiit ja ooforiit (Sactosalpinx sin.).,N00-N99,1
Ähvardav abort grav 16 näd.,O00-O99,1
Peaajuinfarkt (pea)ajuarterite emboolia tõttu vasemal ACM varustusalal (korduv),I00-I99,1
Vasakpoolne lumboishialgia,G00-G99,1
.Part.II mat.in h.40+4,O00-O99,1
"Ägenemisega, E.Coli B96.2",N00-N99,1
"Pt2a cn0m0 r0, gleason 3+3=6",C00-D48,1
.Part.I mat.in h.40+3.,O00-O99,1
Mõlemad jalad opereeritud,Q00-Q99,1
Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega. Cum insuff cordis chr.,I00-I99,1
Uinutite üledoseerimine,S00-T98,1
Polyposis coloni sigmoidei,K00-K93,1
Muud haavandilised koliidid e käärsoolepõletikud (remissioonis),K00-K93,1
.SKG + 2 stenti,I00-I99,1
32+0 RN,O00-O99,1
Rasedusaegsed neerunakkused  grav 38 hebd.,O00-O99,1
.Eibrilatio atriorum permanens.( sanata Cordaron),I00-I99,1
.Grav in hebd 40,O00-O99,1
Grav.33-34 näd.,O00-O99,1
Mõlemapoolne D>S,J00-J99,1
Vasema jala säärel.,L00-L99,1
Valikulise keisrilõikega sünnitus  tuharseis grav  i  39 sept.,O00-O99,1
.Grav in hebd 7+4,O00-O99,1
"Kusejuhakivi, parem",N00-N99,1
".
Gravid. in h. 34+3.",O00-O99,1
"Grav iii, 40 hebd, partus iii mat.",O00-O99,1
IV staadium NYHA järgi,I00-I99,1
Peaajuinfarkt (pea)ajuarterite emboolia tõttu. vasempoolne spastiline hemiparees. Düsartria.,I00-I99,1
"Maksa-kõhunäärmeampull [Vateri]
Tu! papillae Vateri?",C00-D48,1
"Meditsiiniline abort,   grav 5 sept. medikamentoosne ab",O00-O99,1
"Täielik või täpsustamata, tüsistusteta  grav 5 sept. medikamentoosne ab",O00-O99,1
"Grav 22 sept.,  rasedust, sünnitust j",None,1
NSTEMI 25.11.10,I00-I99,1
Seroosne meningiit.,G00-G99,1
2 soone koronaarhaigus,I00-I99,1
"Ägenemine 
( Enterococcus+Candida)",N00-N99,1
Pahaloomuline kasvaja: adenokartsinoom yp T3 N1c M2 IV st.,None,1
Stenosis a carotidis,I00-I99,1
Keskmise raskusega.,J00-J99,1
Fibrillatio atriorum persist,I00-I99,1
"Diabetes ,ellitus II",E00-E90,1
Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta m hypertensivus card,I00-I99,1
Hernia Spiegeli,K00-K93,1
Iseeneslik peaseis-sünnitus  grav iii partus iii mat.,O00-O99,1
Grav. inh. 41+3,O00-O99,1
Divergentne e väljakäänduv konkomitantne strab,H00-H59,1
/ 29+4 RN,O00-O99,1
"-lülisammas (L1,L2,L3)",M00-M99,1
Liigese korduv nih,M00-M99,1
"Pea, näo ja kaela sidekude ja muu pehme",C00-D48,1
/ Mükoplasmapneumoonia.,J00-J99,1
Bartholini n,N00-N99,1
Muu spondüloos radikulopaatiaga nimmeosas,M00-M99,1
PK (stenditud),C00-D48,1
Healoomu[li]ne paroksüsmaalne peapööritus e vertiigo  Meniere tõbi?,H60-H95,1
. Grav in h 26+3,O00-O99,1
:Grav in hebd 16,O00-O99,1
I kahtlus.,I00-I99,1
"Mittetäielik, hilise v rohke verejooksuga tüsistunud",O00-O99,1
Hüperplaasia endometrii.,N00-N99,1
Commotio cerebri,None,1
Persistens ->sanata,I00-I99,1
Munasari (vasakpoolne),C00-D48,1
Kondromalaatsia. chONDROMALACIA PATELLAE DEX.,M00-M99,1
"Peaajuinfarkt (pea)ajuarterite tromboosi tõttu. Ajutüve infarkt.N.oculomotoriuse pares paremal, vasempoolne sp. hemiparees.",I00-I99,1
".
Insufficietia sfincteri ani.",K00-K93,1
". Infarctus myocardii acuta ( I, 17.03.10., NSTEMI, anterolateralis - apicalis )..",I00-I99,1
Grav in h 18+5. .,O00-O99,1
"23.04. 2010 a ajuinfarkt vasakul keskmise ajuarteri varustusalal, sensomotoorne afaasia.",I00-I99,1
- ägenemine.,G00-G99,1
Missed ab.,O00-O99,1
Parema jala säärel ja reiel,A00-B99,1
"Meditsiiniline abort,   grav 6 sept.  ab medicamentosa.",O00-O99,1
"Täielik või täpsustamata, tüsistusteta  grav 6 sept.  ab medicamentosa.",O00-O99,1
/ Graviditas intrauterina seu ectopica.,Z00-Z99,1
Peopesa sidekirme fibromat,M00-M99,1
. P II mat in h 41+2,O00-O99,1
Peaajuinfarkt (pea)ajuarterite täpsustamata sulguse või stenoosi tõttu (vasaku väikeaju infarkt),I00-I99,1
Peaajuinfarkt (pea)ajuarterite täpsustamata sulguse või stenoosi tõttu  Aphasia motorica partialis.,I00-I99,1
Grav in h 34+0.,O00-O99,1
. Inf myocardii pristinus ( 2001 ),I00-I99,1
"Äge, parempoolne",J00-J99,1
"Rasedust, sünnitust ja sünnitusjärgset perioodi tüsistav aneemia HEMOLÜÜTILINE MIKROANGIOPAATILINE ANEEMIA",O00-O99,1
"L5&gt;L4 paremal, diski prolaps L5/L4 vahemikus (ekstraforaminaalne)",M00-M99,1
POPQ 2,N00-N99,1
Põlvekedraeesne limapaunap,M00-M99,1
Vasema põlveliigese endoproteesimine,M00-M99,1
Vasemal opereerimata.,None,1
Coxarthrosis bilat,M00-M99,1
"Subduraalne traumaatiline hemorraagia, vasakul FPT",S00-T98,1
Mitte-hodgkini tüüpi lümfoomi muud täpsustatud tüübid,C00-D48,1
Ega mürgistus,None,1
Se pahaloomuline kasvaja; III vatsakese ja thalamuse prk. maligniseerunud epidermoidtsüst paremal,None,1
"Meditsiiniline abort,  grav 6 näd, ab medicamentosa.",O00-O99,1
"Täielik või täpsustamata, tüsistusteta grav 6 näd, ab medicamentosa.",O00-O99,1
Pöidla (täielik; o,S00-T98,1
: Osteomyelitis femoris sin.,M00-M99,1
Grav. in h. 41+6,O00-O99,1
. Vasaku keskmise ajuarteri aneurüsm  (opereeritud ),I00-I99,1
Täiskasvanute lülisamba osteokondroos nimmeosas,M00-M99,1
Grav   iii  38sept.,O00-O99,1
"Grav  viii 40 sept., partus viii  ,   Rh negativa.",O00-O99,1
/ persisteertiv/,I00-I99,1
Lig calcaneonavicualr evigastus vasemal jalal.,M00-M99,1
.Fibrillatio atriorum cordis recurrens paroxismalis ( sanata ).,I00-I99,1
Ii sünnitus,O00-O99,1
Insuff. cordis NYHA III.,I00-I99,1
"Mittetäielik, muude ja täpsustamata tüsistustega",O00-O99,1
Noorte e juveniilne spinaalosteokondroos (op. 21.08.12),M00-M99,1
Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga L4 sin,M00-M99,1
"G46.3 Ajutüve infarkt. Bulbaarparalüüs, ataksia,  vasakul",I00-I99,1
"PT2c N0 M0, Gleason 3+4=7",C00-D48,1
Muud kardio(müo)paatiad (vasaku vatsakese dilatatsioon; genees ebaselge),I00-I99,1
Peaajuinfarkt (pea)ajuarterite emboolia tõttu. Afaasia.,I00-I99,1
Eelnevale keisrilõikele järgnev vaginaalne (tupe kaudu) sünn,None,1
"Mittetäielik, rohke verejooksuga tüsistunud",O00-O99,1
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega, III staadium, ülikõrge lisarisk",I00-I99,1
. Grav in hebd 30+3 RN.,O00-O99,1
. Eruptio cutanea generalisata ex medicamentis (Amocicillini).,L00-L99,1
Äge neerupuudulikkus,N00-N99,1
.P II mat in h 40+0,O00-O99,1
Apoplexia ov.,N00-N99,1
Multiformne glioblastoom vasakus otsmikusagaras.,None,1
-sek. progresseeruv kulg-ägenemine.,G00-G99,1
IN H 37/38,O00-O99,1
Grav. in h. 31,O00-O99,1
. Fibrillatio atriorum persistens  sanata ( EKV ),I00-I99,1
Dilateeruv kardio(müo)paatia. Cardiomyopathia dilatativa,I00-I99,1
Mai2009 parema keskmise ajuarteri varustusala,I00-I99,1
/ persisteeruv/,I00-I99,1
Põimiku täpsustamata haigusseisund.Neuroborrelioos,G00-G99,1
Seljaaju kaelaosa kontusioon.,S00-T98,1
ÄLL pre-B 1 CR (MRD neg),C00-D48,1
Perifeerse motoneuroni kahjustus käte lõdva pareesiga.,G00-G99,1
"Peaajuinfarkt (pea)ajuarterite tromboosi tõttu a.cerebri anterior sin varustusalal, totaalse afaasia ja parempoolse hemipleegiaga.",I00-I99,1
4ac1c1PER IV,C00-D48,1
"Spontaanabort e iseeneslik abort,  grav ii  18-19 hbd.",O00-O99,1
"Täielik või täpsustamata, tüsistusteta grav ii  18-19 hbd.",O00-O99,1
.grav in hebd 39+3.Amniotomia,O00-O99,1
Grav. in h. 41+5,O00-O99,1
Emaka ja tupe muu täpsustatud anomaalne verejooks- HÜSTEROSKOOPIA JÄRGNE EMAKA VEREJOOKS,N00-N99,1
Coxarthrosis bil,M00-M99,1
"G46.3 Ajutüveinfarkt. , kehatüve ataksia",I00-I99,1
Aju metastaasidega,C00-D48,1
Peaajuinfarkt (pea)ajuarterite tromboosi tõttu; ajuinfarkt parema keskmise ajuarteri varustusalal,I00-I99,1
Õlanuki kiildumise sündroom {impingement syn,M00-M99,1
"Alkohoolne kardio(müo)paatia / südame hüpertroofia südame massiga 700 g, südameõõnte mõõdukas dilatatsioon, krooniline südame veresoonkonna puudulikkus, anasarka.",I00-I99,1
-- siinusrütm taastus 11.06,I00-I99,1
P II mat in h 38+5. .,O00-O99,1
. Trepidatio atriorum  persistens sanata ( EKV  ),I00-I99,1
E pahaloomuline kasvaja; Adenocarcinoma coli sigmoidei IV st,None,1
Külgmine põndapealisepõletik e lateraalne epikondüliit vasemal käel,M00-M99,1
Menetlusjärgsed vaagnapi,N00-N99,1
"Pahaloomuline kasvaja; p T4 N0, M0 III st.",C00-D48,1
